,agency_cd,site_no,Discharge_cfs_Mean,Gage_height_feet_Mean,Dissolved_oxygen_mpl_Maximum,Dissolved_oxygen_mpl_Minimum,Dissolved_oxygen_mpl_Mean
1995-01-20,USGS,02266200,10.0,94.13,,,
1995-01-21,USGS,02266200,10.0,94.12,,,
1995-01-22,USGS,02266200,9.60,94.11,,,
1995-01-23,USGS,02266200,9.10,94.09,,,
1995-01-24,USGS,02266200,8.50,94.06,,,
1995-01-25,USGS,02266200,8.20,94.05,,,
1995-01-26,USGS,02266200,7.70,94.03,,,
1995-01-27,USGS,02266200,7.50,94.02,,,
1995-01-28,USGS,02266200,7.30,94.00,,,
1995-01-29,USGS,02266200,7.20,93.99,,,
1995-01-30,USGS,02266200,7.00,93.99,,,
1995-01-31,USGS,02266200,7.30,94.00,,,
1995-02-01,USGS,02266200,7.30,94.00,,,
1995-02-02,USGS,02266200,7.30,94.00,,,
1995-02-03,USGS,02266200,7.20,93.99,,,
1995-02-04,USGS,02266200,7.10,93.99,,,
1995-02-05,USGS,02266200,6.90,93.98,,,
1995-02-06,USGS,02266200,6.60,93.97,,,
1995-02-07,USGS,02266200,6.50,93.96,,,
1995-02-08,USGS,02266200,6.30,93.95,,,
1995-02-09,USGS,02266200,6.00,93.93,,,
1995-02-10,USGS,02266200,5.80,93.92,,,
1995-02-11,USGS,02266200,5.60,93.91,,,
1995-02-12,USGS,02266200,5.50,93.90,,,
1995-02-13,USGS,02266200,5.50,93.90,,,
1995-02-14,USGS,02266200,5.40,93.89,,,
1995-02-15,USGS,02266200,5.40,93.89,,,
1995-02-16,USGS,02266200,5.40,93.89,,,
1995-02-17,USGS,02266200,5.20,93.88,,,
1995-02-18,USGS,02266200,5.00,93.87,,,
1995-02-19,USGS,02266200,4.90,93.86,,,
1995-02-20,USGS,02266200,4.80,93.86,,,
1995-02-21,USGS,02266200,5.00,93.87,,,
1995-02-22,USGS,02266200,5.10,93.87,,,
1995-02-23,USGS,02266200,5.10,93.87,,,
1995-02-24,USGS,02266200,5.10,93.87,,,
1995-02-25,USGS,02266200,5.00,93.86,,,
1995-02-26,USGS,02266200,4.90,93.85,,,
1995-02-27,USGS,02266200,4.80,93.85,,,
1995-02-28,USGS,02266200,4.70,93.84,,,
1995-03-01,USGS,02266200,4.50,93.83,,,
1995-03-02,USGS,02266200,4.50,93.83,,,
1995-03-03,USGS,02266200,4.40,93.82,,,
1995-03-04,USGS,02266200,4.30,93.81,,,
1995-03-05,USGS,02266200,4.20,93.80,,,
1995-03-06,USGS,02266200,4.10,93.79,,,
1995-03-07,USGS,02266200,4.00,93.78,,,
1995-03-08,USGS,02266200,4.00,93.79,,,
1995-03-09,USGS,02266200,4.60,93.83,,,
1995-03-10,USGS,02266200,4.80,93.85,,,
1995-03-11,USGS,02266200,4.90,93.85,,,
1995-03-12,USGS,02266200,4.90,93.85,,,
1995-03-13,USGS,02266200,4.90,93.85,,,
1995-03-14,USGS,02266200,4.80,93.84,,,
1995-03-15,USGS,02266200,4.80,93.83,,,
1995-03-16,USGS,02266200,4.60,93.82,,,
1995-03-17,USGS,02266200,4.50,93.82,,,
1995-03-18,USGS,02266200,5.20,93.86,,,
1995-03-19,USGS,02266200,5.90,93.90,,,
1995-03-20,USGS,02266200,6.20,93.92,,,
1995-03-21,USGS,02266200,6.20,93.92,,,
1995-03-22,USGS,02266200,6.20,93.92,,,
1995-03-23,USGS,02266200,6.10,93.91,,,
1995-03-24,USGS,02266200,5.80,93.90,,,
1995-03-25,USGS,02266200,5.60,93.89,,,
1995-03-26,USGS,02266200,5.40,93.87,,,
1995-03-27,USGS,02266200,5.10,93.85,,,
1995-03-28,USGS,02266200,4.80,93.83,,,
1995-03-29,USGS,02266200,4.60,93.82,,,
1995-03-30,USGS,02266200,4.30,93.80,,,
1995-03-31,USGS,02266200,4.10,93.78,,,
1995-04-01,USGS,02266200,4.10,93.79,,,
1995-04-02,USGS,02266200,4.30,93.80,,,
1995-04-03,USGS,02266200,4.30,93.79,,,
1995-04-04,USGS,02266200,4.20,93.79,,,
1995-04-05,USGS,02266200,4.20,93.78,,,
1995-04-06,USGS,02266200,4.60,93.81,,,
1995-04-07,USGS,02266200,5.50,93.87,,,
1995-04-08,USGS,02266200,6.30,93.92,,,
1995-04-09,USGS,02266200,7.50,93.98,,,
1995-04-10,USGS,02266200,8.50,94.02,,,
1995-04-11,USGS,02266200,9.50,94.06,,,
1995-04-12,USGS,02266200,9.80,94.08,,,
1995-04-13,USGS,02266200,9.90,94.09,,,
1995-04-14,USGS,02266200,9.90,94.08,,,
1995-04-15,USGS,02266200,9.60,94.07,,,
1995-04-16,USGS,02266200,9.00,94.05,,,
1995-04-17,USGS,02266200,8.60,94.03,,,
1995-04-18,USGS,02266200,8.00,94.01,,,
1995-04-19,USGS,02266200,7.50,93.98,,,
1995-04-20,USGS,02266200,7.10,93.96,,,
1995-04-21,USGS,02266200,6.40,93.93,,,
1995-04-22,USGS,02266200,5.90,93.90,,,
1995-04-23,USGS,02266200,5.40,93.87,,,
1995-04-24,USGS,02266200,5.00,93.85,,,
1995-04-25,USGS,02266200,4.70,93.83,,,
1995-04-26,USGS,02266200,4.30,93.80,,,
1995-04-27,USGS,02266200,4.10,93.78,,,
1995-04-28,USGS,02266200,3.90,93.77,,,
1995-04-29,USGS,02266200,3.70,93.76,,,
1995-04-30,USGS,02266200,3.50,93.74,,,
1995-05-01,USGS,02266200,3.20,93.71,,,
1995-05-02,USGS,02266200,2.90,93.69,,,
1995-05-03,USGS,02266200,2.60,93.66,,,
1995-05-04,USGS,02266200,2.40,93.63,,,
1995-05-05,USGS,02266200,2.20,93.61,,,
1995-05-06,USGS,02266200,2.00,93.58,,,
1995-05-07,USGS,02266200,1.70,93.56,,,
1995-05-08,USGS,02266200,1.60,93.53,,,
1995-05-09,USGS,02266200,1.40,93.51,,,
1995-05-10,USGS,02266200,1.30,93.49,,,
1995-05-11,USGS,02266200,1.20,93.47,,,
1995-05-12,USGS,02266200,1.20,93.47,,,
1995-05-13,USGS,02266200,1.10,93.47,,,
1995-05-14,USGS,02266200,1.10,93.45,,,
1995-05-15,USGS,02266200,0.95,93.43,,,
1995-05-16,USGS,02266200,0.83,93.41,,,
1995-05-17,USGS,02266200,0.69,93.39,,,
1995-05-18,USGS,02266200,0.93,93.43,,,
1995-05-19,USGS,02266200,0.94,93.43,,,
1995-05-20,USGS,02266200,1.10,93.46,,,
1995-05-21,USGS,02266200,1.40,93.51,,,
1995-05-22,USGS,02266200,1.40,93.51,,,
1995-05-23,USGS,02266200,1.30,93.49,,,
1995-05-24,USGS,02266200,1.40,93.51,,,
1995-05-25,USGS,02266200,1.30,93.50,,,
1995-05-26,USGS,02266200,1.20,93.47,,,
1995-05-27,USGS,02266200,1.00,93.45,,,
1995-05-28,USGS,02266200,0.91,93.43,,,
1995-05-29,USGS,02266200,0.77,93.41,,,
1995-05-30,USGS,02266200,0.64,93.38,,,
1995-05-31,USGS,02266200,0.53,93.36,,,
1995-06-01,USGS,02266200,0.40,93.33,,,
1995-06-02,USGS,02266200,0.32,93.31,,,
1995-06-03,USGS,02266200,0.37,93.33,,,
1995-06-04,USGS,02266200,0.38,93.33,,,
1995-06-05,USGS,02266200,0.56,93.36,,,
1995-06-06,USGS,02266200,0.58,93.37,,,
1995-06-07,USGS,02266200,0.49,93.35,,,
1995-06-08,USGS,02266200,0.36,93.32,,,
1995-06-09,USGS,02266200,0.26,93.29,,,
1995-06-10,USGS,02266200,0.20,93.27,,,
1995-06-11,USGS,02266200,0.16,93.26,,,
1995-06-12,USGS,02266200,0.48,93.35,,,
1995-06-13,USGS,02266200,1.10,93.45,,,
1995-06-14,USGS,02266200,1.30,93.50,,,
1995-06-15,USGS,02266200,1.30,93.50,,,
1995-06-16,USGS,02266200,1.20,93.48,,,
1995-06-17,USGS,02266200,1.10,93.46,,,
1995-06-18,USGS,02266200,0.92,93.43,,,
1995-06-19,USGS,02266200,0.77,93.40,,,
1995-06-20,USGS,02266200,0.65,93.38,,,
1995-06-21,USGS,02266200,0.59,93.37,,,
1995-06-22,USGS,02266200,0.92,93.43,,,
1995-06-23,USGS,02266200,1.20,93.49,,,
1995-06-24,USGS,02266200,1.40,93.51,,,
1995-06-25,USGS,02266200,2.00,93.60,,,
1995-06-26,USGS,02266200,3.90,93.78,,,
1995-06-27,USGS,02266200,4.90,93.86,,,
1995-06-28,USGS,02266200,5.20,93.88,,,
1995-06-29,USGS,02266200,5.20,93.88,,,
1995-06-30,USGS,02266200,4.90,93.87,,,
1995-07-01,USGS,02266200,4.70,93.85,,,
1995-07-02,USGS,02266200,4.30,93.82,,,
1995-07-03,USGS,02266200,3.90,93.79,,,
1995-07-04,USGS,02266200,3.50,93.75,,,
1995-07-05,USGS,02266200,3.10,93.72,,,
1995-07-06,USGS,02266200,2.80,93.68,,,
1995-07-07,USGS,02266200,2.50,93.65,,,
1995-07-08,USGS,02266200,2.20,93.63,,,
1995-07-09,USGS,02266200,2.00,93.60,,,
1995-07-10,USGS,02266200,1.80,93.57,,,
1995-07-11,USGS,02266200,1.60,93.54,,,
1995-07-12,USGS,02266200,1.50,93.53,,,
1995-07-13,USGS,02266200,1.30,93.51,,,
1995-07-14,USGS,02266200,1.20,93.49,,,
1995-07-15,USGS,02266200,1.10,93.47,,,
1995-07-16,USGS,02266200,1.00,93.45,,,
1995-07-17,USGS,02266200,1.10,93.46,,,
1995-07-18,USGS,02266200,1.40,93.52,,,
1995-07-19,USGS,02266200,1.60,93.54,,,
1995-07-20,USGS,02266200,1.60,93.54,,,
1995-07-21,USGS,02266200,1.50,93.53,,,
1995-07-22,USGS,02266200,1.50,93.53,,,
1995-07-23,USGS,02266200,1.40,93.52,,,
1995-07-24,USGS,02266200,1.30,93.50,,,
1995-07-25,USGS,02266200,2.00,93.60,,,
1995-07-26,USGS,02266200,3.50,93.75,,,
1995-07-27,USGS,02266200,7.00,93.98,,,
1995-07-28,USGS,02266200,10.0,94.12,,,
1995-07-29,USGS,02266200,14.0,94.23,,,
1995-07-30,USGS,02266200,16.0,94.28,,,
1995-07-31,USGS,02266200,16.0,94.29,,,
1995-08-01,USGS,02266200,16.0,94.29,,,
1995-08-02,USGS,02266200,18.0,94.34,,,
1995-08-03,USGS,02266200,24.0,94.46,,,
1995-08-04,USGS,02266200,28.0,94.52,,,
1995-08-05,USGS,02266200,29.0,94.54,,,
1995-08-06,USGS,02266200,30.0,94.55,,,
1995-08-07,USGS,02266200,30.0,94.55,,,
1995-08-08,USGS,02266200,29.0,94.54,,,
1995-08-09,USGS,02266200,29.0,94.54,,,
1995-08-10,USGS,02266200,28.0,94.52,,,
1995-08-11,USGS,02266200,27.0,94.51,,,
1995-08-12,USGS,02266200,31.0,94.57,,,
1995-08-13,USGS,02266200,37.0,94.64,,,
1995-08-14,USGS,02266200,39.0,94.67,,,
1995-08-15,USGS,02266200,41.0,94.69,,,
1995-08-16,USGS,02266200,42.0,94.70,,,
1995-08-17,USGS,02266200,40.0,94.68,,,
1995-08-18,USGS,02266200,39.0,94.67,,,
1995-08-19,USGS,02266200,37.0,94.64,,,
1995-08-20,USGS,02266200,35.0,94.62,,,
1995-08-21,USGS,02266200,34.0,94.61,,,
1995-08-22,USGS,02266200,39.0,94.67,,,
1995-08-23,USGS,02266200,42.0,94.70,,,
1995-08-24,USGS,02266200,45.0,94.73,,,
1995-08-25,USGS,02266200,51.0,94.79,,,
1995-08-26,USGS,02266200,56.0,94.84,,,
1995-08-27,USGS,02266200,58.0,94.86,,,
1995-08-28,USGS,02266200,57.0,94.85,,,
1995-08-29,USGS,02266200,57.0,94.83,,,
1995-08-30,USGS,02266200,55.0,94.82,,,
1995-08-31,USGS,02266200,54.0,94.82,,,
1995-09-01,USGS,02266200,55.0,94.82,,,
1995-09-02,USGS,02266200,55.0,94.81,,,
1995-09-03,USGS,02266200,53.0,94.79,,,
1995-09-04,USGS,02266200,50.0,94.77,,,
1995-09-05,USGS,02266200,48.0,94.73,,,
1995-09-06,USGS,02266200,44.0,94.70,,,
1995-09-07,USGS,02266200,41.0,94.67,,,
1995-09-08,USGS,02266200,40.0,94.65,,,
1995-09-09,USGS,02266200,38.0,94.63,,,
1995-09-10,USGS,02266200,36.0,94.61,,,
1995-09-11,USGS,02266200,34.0,94.58,,,
1995-09-12,USGS,02266200,32.0,94.55,,,
1995-09-13,USGS,02266200,29.0,94.52,,,
1995-09-14,USGS,02266200,27.0,94.48,,,
1995-09-15,USGS,02266200,24.0,94.44,,,
1995-09-16,USGS,02266200,22.0,94.39,,,
1995-09-17,USGS,02266200,19.0,94.35,,,
1995-09-18,USGS,02266200,17.0,94.31,,,
1995-09-19,USGS,02266200,15.0,94.27,,,
1995-09-20,USGS,02266200,13.0,94.21,,,
1995-09-21,USGS,02266200,12.0,94.17,,,
1995-09-22,USGS,02266200,11.0,94.14,,,
1995-09-23,USGS,02266200,10.0,94.12,,,
1995-09-24,USGS,02266200,10.0,94.13,,,
1995-09-25,USGS,02266200,12.0,94.17,,,
1995-09-26,USGS,02266200,12.0,94.17,,,
1995-09-27,USGS,02266200,12.0,94.18,,,
1995-09-28,USGS,02266200,17.0,94.29,,,
1995-09-29,USGS,02266200,27.0,94.46,,,
1995-09-30,USGS,02266200,29.0,94.49,,,
1995-10-01,USGS,02266200,29.0,94.49,,,
1995-10-02,USGS,02266200,28.0,94.48,,,
1995-10-03,USGS,02266200,27.0,94.46,,,
1995-10-04,USGS,02266200,26.0,94.45,,,
1995-10-05,USGS,02266200,26.0,94.46,,,
1995-10-06,USGS,02266200,27.0,94.47,,,
1995-10-07,USGS,02266200,28.0,94.48,,,
1995-10-08,USGS,02266200,29.0,94.50,,,
1995-10-09,USGS,02266200,36.0,94.61,,,
1995-10-10,USGS,02266200,49.0,94.79,,,
1995-10-11,USGS,02266200,65.0,94.96,,,
1995-10-12,USGS,02266200,66.0,94.97,,,
1995-10-13,USGS,02266200,62.0,94.94,,,
1995-10-14,USGS,02266200,59.0,94.90,,,
1995-10-15,USGS,02266200,56.0,94.87,,,
1995-10-16,USGS,02266200,51.0,94.82,,,
1995-10-17,USGS,02266200,48.0,94.78,,,
1995-10-18,USGS,02266200,46.0,94.75,,,
1995-10-19,USGS,02266200,45.0,94.74,,,
1995-10-20,USGS,02266200,42.0,94.71,,,
1995-10-21,USGS,02266200,40.0,94.68,,,
1995-10-22,USGS,02266200,38.0,94.64,,,
1995-10-23,USGS,02266200,36.0,94.61,,,
1995-10-24,USGS,02266200,34.0,94.59,,,
1995-10-25,USGS,02266200,32.0,94.56,,,
1995-10-26,USGS,02266200,31.0,94.53,,,
1995-10-27,USGS,02266200,29.0,94.51,,,
1995-10-28,USGS,02266200,28.0,94.48,,,
1995-10-29,USGS,02266200,26.0,94.45,,,
1995-10-30,USGS,02266200,25.0,94.43,,,
1995-10-31,USGS,02266200,23.0,94.40,,,
1995-11-01,USGS,02266200,22.0,94.38,,,
1995-11-02,USGS,02266200,21.0,94.36,,,
1995-11-03,USGS,02266200,20.0,94.34,,,
1995-11-04,USGS,02266200,19.0,94.32,,,
1995-11-05,USGS,02266200,18.0,94.30,,,
1995-11-06,USGS,02266200,17.0,94.27,,,
1995-11-07,USGS,02266200,16.0,94.25,,,
1995-11-08,USGS,02266200,16.0,94.25,,,
1995-11-09,USGS,02266200,15.0,94.23,,,
1995-11-10,USGS,02266200,15.0,94.21,,,
1995-11-11,USGS,02266200,14.0,94.20,,,
1995-11-12,USGS,02266200,13.0,94.18,,,
1995-11-13,USGS,02266200,13.0,94.15,,,
1995-11-14,USGS,02266200,12.0,94.14,,,
1995-11-15,USGS,02266200,12.0,94.12,,,
1995-11-16,USGS,02266200,11.0,94.09,,,
1995-11-17,USGS,02266200,10.0,94.07,,,
1995-11-18,USGS,02266200,9.80,94.06,,,
1995-11-19,USGS,02266200,9.40,94.04,,,
1995-11-20,USGS,02266200,9.00,94.02,,,
1995-11-21,USGS,02266200,8.80,94.02,,,
1995-11-22,USGS,02266200,8.40,94.00,,,
1995-11-23,USGS,02266200,7.90,93.98,,,
1995-11-24,USGS,02266200,7.60,93.97,,,
1995-11-25,USGS,02266200,7.40,93.96,,,
1995-11-26,USGS,02266200,7.20,93.95,,,
1995-11-27,USGS,02266200,6.90,93.94,,,
1995-11-28,USGS,02266200,6.80,93.94,,,
1995-11-29,USGS,02266200,7.10,93.95,,,
1995-11-30,USGS,02266200,6.90,93.94,,,
1995-12-01,USGS,02266200,6.90,93.94,,,
1995-12-02,USGS,02266200,6.70,93.93,,,
1995-12-03,USGS,02266200,6.60,93.93,,,
1995-12-04,USGS,02266200,6.40,93.92,,,
1995-12-05,USGS,02266200,6.40,93.92,,,
1995-12-06,USGS,02266200,6.20,93.91,,,
1995-12-07,USGS,02266200,6.10,93.90,,,
1995-12-08,USGS,02266200,6.00,93.90,,,
1995-12-09,USGS,02266200,5.90,93.89,,,
1995-12-10,USGS,02266200,5.70,93.89,,,
1995-12-11,USGS,02266200,5.40,93.87,,,
1995-12-12,USGS,02266200,5.20,93.86,,,
1995-12-13,USGS,02266200,5.20,93.86,,,
1995-12-14,USGS,02266200,5.00,93.85,,,
1995-12-15,USGS,02266200,5.00,93.85,,,
1995-12-16,USGS,02266200,4.90,93.85,,,
1995-12-17,USGS,02266200,4.80,93.84,,,
1995-12-18,USGS,02266200,4.80,93.84,,,
1995-12-19,USGS,02266200,5.10,93.86,,,
1995-12-20,USGS,02266200,5.10,93.86,,,
1995-12-21,USGS,02266200,4.90,93.84,,,
1995-12-22,USGS,02266200,4.70,93.84,,,
1995-12-23,USGS,02266200,4.60,93.83,,,
1995-12-24,USGS,02266200,4.40,93.82,,,
1995-12-25,USGS,02266200,4.30,93.81,,,
1995-12-26,USGS,02266200,4.10,93.80,,,
1995-12-27,USGS,02266200,4.00,93.79,,,
1995-12-28,USGS,02266200,3.90,93.78,,,
1995-12-29,USGS,02266200,3.90,93.78,,,
1995-12-30,USGS,02266200,3.80,93.78,,,
1995-12-31,USGS,02266200,4.00,93.79,,,
1996-01-01,USGS,02266200,7.30,93.94,,,
1996-01-02,USGS,02266200,17.0,94.26,,,
1996-01-03,USGS,02266200,22.0,94.38,,,
1996-01-04,USGS,02266200,24.0,94.41,,,
1996-01-05,USGS,02266200,24.0,94.42,,,
1996-01-06,USGS,02266200,24.0,94.42,,,
1996-01-07,USGS,02266200,25.0,94.44,,,
1996-01-08,USGS,02266200,25.0,94.43,,,
1996-01-09,USGS,02266200,24.0,94.41,,,
1996-01-10,USGS,02266200,23.0,94.40,,,
1996-01-11,USGS,02266200,22.0,94.38,,,
1996-01-12,USGS,02266200,23.0,94.39,,,
1996-01-13,USGS,02266200,22.0,94.39,,,
1996-01-14,USGS,02266200,22.0,94.37,,,
1996-01-15,USGS,02266200,21.0,94.36,,,
1996-01-16,USGS,02266200,20.0,94.34,,,
1996-01-17,USGS,02266200,19.0,94.32,,,
1996-01-18,USGS,02266200,18.0,94.31,,,
1996-01-19,USGS,02266200,18.0,94.29,,,
1996-01-20,USGS,02266200,17.0,94.26,,,
1996-01-21,USGS,02266200,16.0,94.24,,,
1996-01-22,USGS,02266200,15.0,94.22,,,
1996-01-23,USGS,02266200,14.0,94.20,,,
1996-01-24,USGS,02266200,14.0,94.19,,,
1996-01-25,USGS,02266200,13.0,94.16,,,
1996-01-26,USGS,02266200,12.0,94.14,,,
1996-01-27,USGS,02266200,12.0,94.13,,,
1996-01-28,USGS,02266200,11.0,94.10,,,
1996-01-29,USGS,02266200,11.0,94.09,,,
1996-01-30,USGS,02266200,10.0,94.06,,,
1996-01-31,USGS,02266200,9.60,94.05,,,
1996-02-01,USGS,02266200,9.20,94.03,,,
1996-02-02,USGS,02266200,9.20,94.03,,,
1996-02-03,USGS,02266200,15.0,94.21,,,
1996-02-04,USGS,02266200,15.0,94.21,,,
1996-02-05,USGS,02266200,15.0,94.21,,,
1996-02-06,USGS,02266200,14.0,94.20,,,
1996-02-07,USGS,02266200,14.0,94.19,,,
1996-02-08,USGS,02266200,14.0,94.18,,,
1996-02-09,USGS,02266200,13.0,94.17,,,
1996-02-10,USGS,02266200,13.0,94.16,,,
1996-02-11,USGS,02266200,13.0,94.15,,,
1996-02-12,USGS,02266200,12.0,94.14,,,
1996-02-13,USGS,02266200,12.0,94.12,,,
1996-02-14,USGS,02266200,11.0,94.10,,,
1996-02-15,USGS,02266200,11.0,94.09,,,
1996-02-16,USGS,02266200,11.0,94.09,,,
1996-02-17,USGS,02266200,10.0,94.08,,,
1996-02-18,USGS,02266200,9.90,94.06,,,
1996-02-19,USGS,02266200,9.50,94.04,,,
1996-02-20,USGS,02266200,9.20,94.03,,,
1996-02-21,USGS,02266200,8.90,94.02,,,
1996-02-22,USGS,02266200,8.70,94.01,,,
1996-02-23,USGS,02266200,8.40,94.00,,,
1996-02-24,USGS,02266200,8.10,93.99,,,
1996-02-25,USGS,02266200,7.80,93.98,,,
1996-02-26,USGS,02266200,7.50,93.97,,,
1996-02-27,USGS,02266200,7.20,93.95,,,
1996-02-28,USGS,02266200,6.90,93.94,,,
1996-02-29,USGS,02266200,6.70,93.93,,,
1996-03-01,USGS,02266200,6.70,93.93,,,
1996-03-02,USGS,02266200,10.0,94.07,,,
1996-03-03,USGS,02266200,11.0,94.10,,,
1996-03-04,USGS,02266200,11.0,94.10,,,
1996-03-05,USGS,02266200,11.0,94.09,,,
1996-03-06,USGS,02266200,11.0,94.09,,,
1996-03-07,USGS,02266200,10.0,94.08,,,
1996-03-08,USGS,02266200,11.0,94.09,,,
1996-03-09,USGS,02266200,10.0,94.07,,,
1996-03-10,USGS,02266200,9.90,94.06,,,
1996-03-11,USGS,02266200,13.0,94.16,,,
1996-03-12,USGS,02266200,14.0,94.19,,,
1996-03-13,USGS,02266200,14.0,94.18,,,
1996-03-14,USGS,02266200,13.0,94.17,,,
1996-03-15,USGS,02266200,13.0,94.16,,,
1996-03-16,USGS,02266200,12.0,94.15,,,
1996-03-17,USGS,02266200,12.0,94.14,,,
1996-03-18,USGS,02266200,13.0,94.16,,,
1996-03-19,USGS,02266200,18.0,94.29,,,
1996-03-20,USGS,02266200,18.0,94.30,,,
1996-03-21,USGS,02266200,18.0,94.30,,,
1996-03-22,USGS,02266200,18.0,94.30,,,
1996-03-23,USGS,02266200,18.0,94.29,,,
1996-03-24,USGS,02266200,17.0,94.28,,,
1996-03-25,USGS,02266200,17.0,94.27,,,
1996-03-26,USGS,02266200,16.0,94.25,,,
1996-03-27,USGS,02266200,16.0,94.23,,,
1996-03-28,USGS,02266200,18.0,94.29,,,
1996-03-29,USGS,02266200,19.0,94.32,,,
1996-03-30,USGS,02266200,21.0,94.35,,,
1996-03-31,USGS,02266200,28.0,94.48,,,
1996-04-01,USGS,02266200,30.0,94.52,,,
1996-04-02,USGS,02266200,31.0,94.53,,,
1996-04-03,USGS,02266200,30.0,94.52,,,
1996-04-04,USGS,02266200,30.0,94.51,,,
1996-04-05,USGS,02266200,29.0,94.50,,,
1996-04-06,USGS,02266200,28.0,94.48,,,
1996-04-07,USGS,02266200,26.0,94.46,,,
1996-04-08,USGS,02266200,25.0,94.43,,,
1996-04-09,USGS,02266200,24.0,94.41,,,
1996-04-10,USGS,02266200,22.0,94.38,,,
1996-04-11,USGS,02266200,21.0,94.36,,,
1996-04-12,USGS,02266200,20.0,94.33,,,
1996-04-13,USGS,02266200,18.0,94.30,,,
1996-04-14,USGS,02266200,17.0,94.28,,,
1996-04-15,USGS,02266200,16.0,94.26,,,
1996-04-16,USGS,02266200,16.0,94.25,,,
1996-04-17,USGS,02266200,15.0,94.22,,,
1996-04-18,USGS,02266200,14.0,94.19,,,
1996-04-19,USGS,02266200,13.0,94.17,,,
1996-04-20,USGS,02266200,12.0,94.14,,,
1996-04-21,USGS,02266200,12.0,94.12,,,
1996-04-22,USGS,02266200,11.0,94.09,,,
1996-04-23,USGS,02266200,10.0,94.07,,,
1996-04-24,USGS,02266200,9.50,94.04,,,
1996-04-25,USGS,02266200,8.90,94.02,,,
1996-04-26,USGS,02266200,8.30,94.00,,,
1996-04-27,USGS,02266200,7.60,93.97,,,
1996-04-28,USGS,02266200,7.00,93.95,,,
1996-04-29,USGS,02266200,6.60,93.93,,,
1996-04-30,USGS,02266200,8.80,94.02,,,
1996-05-01,USGS,02266200,10.0,94.07,,,
1996-05-02,USGS,02266200,10.0,94.07,,,
1996-05-03,USGS,02266200,9.80,94.06,,,
1996-05-04,USGS,02266200,9.50,94.04,,,
1996-05-05,USGS,02266200,9.00,94.03,,,
1996-05-06,USGS,02266200,8.50,94.01,,,
1996-05-07,USGS,02266200,8.00,93.98,,,
1996-05-08,USGS,02266200,7.40,93.96,,,
1996-05-09,USGS,02266200,6.90,93.94,,,
1996-05-10,USGS,02266200,6.40,93.92,,,
1996-05-11,USGS,02266200,5.90,93.90,,,
1996-05-12,USGS,02266200,5.50,93.87,,,
1996-05-13,USGS,02266200,5.30,93.87,,,
1996-05-14,USGS,02266200,4.80,93.84,,,
1996-05-15,USGS,02266200,4.30,93.81,,,
1996-05-16,USGS,02266200,3.90,93.78,,,
1996-05-17,USGS,02266200,3.60,93.76,,,
1996-05-18,USGS,02266200,3.40,93.73,,,
1996-05-19,USGS,02266200,3.10,93.71,,,
1996-05-20,USGS,02266200,2.80,93.68,,,
1996-05-21,USGS,02266200,3.20,93.72,,,
1996-05-22,USGS,02266200,3.80,93.78,,,
1996-05-23,USGS,02266200,3.60,93.76,,,
1996-05-24,USGS,02266200,3.40,93.74,,,
1996-05-25,USGS,02266200,3.20,93.72,,,
1996-05-26,USGS,02266200,3.10,93.71,,,
1996-05-27,USGS,02266200,2.90,93.69,,,
1996-05-28,USGS,02266200,2.70,93.68,,,
1996-05-29,USGS,02266200,3.00,93.70,,,
1996-05-30,USGS,02266200,3.60,93.76,,,
1996-05-31,USGS,02266200,3.50,93.75,,,
1996-06-01,USGS,02266200,3.40,93.74,,,
1996-06-02,USGS,02266200,3.20,93.72,,,
1996-06-03,USGS,02266200,3.00,93.70,,,
1996-06-04,USGS,02266200,2.70,93.67,,,
1996-06-05,USGS,02266200,2.40,93.65,,,
1996-06-06,USGS,02266200,2.20,93.62,,,
1996-06-07,USGS,02266200,1.90,93.59,,,
1996-06-08,USGS,02266200,1.70,93.57,,,
1996-06-09,USGS,02266200,1.60,93.55,,,
1996-06-10,USGS,02266200,1.50,93.54,,,
1996-06-11,USGS,02266200,1.50,93.54,,,
1996-06-12,USGS,02266200,1.60,93.55,,,
1996-06-13,USGS,02266200,1.50,93.53,,,
1996-06-14,USGS,02266200,1.30,93.50,,,
1996-06-15,USGS,02266200,1.10,93.48,,,
1996-06-16,USGS,02266200,1.00,93.46,,,
1996-06-17,USGS,02266200,1.00,93.47,,,
1996-06-18,USGS,02266200,1.10,93.48,,,
1996-06-19,USGS,02266200,1.40,93.53,,,
1996-06-20,USGS,02266200,1.40,93.53,,,
1996-06-21,USGS,02266200,1.80,93.57,,,
1996-06-22,USGS,02266200,2.10,93.61,,,
1996-06-23,USGS,02266200,2.30,93.64,,,
1996-06-24,USGS,02266200,2.50,93.65,,,
1996-06-25,USGS,02266200,2.80,93.68,,,
1996-06-26,USGS,02266200,3.10,93.71,,,
1996-06-27,USGS,02266200,3.70,93.76,,,
1996-06-28,USGS,02266200,4.20,93.80,,,
1996-06-29,USGS,02266200,4.70,93.83,,,
1996-06-30,USGS,02266200,4.70,93.84,,,
1996-07-01,USGS,02266200,4.40,93.82,,,
1996-07-02,USGS,02266200,4.00,93.79,,,
1996-07-03,USGS,02266200,3.60,93.75,,,
1996-07-04,USGS,02266200,4.00,93.77,,,
1996-07-05,USGS,02266200,5.60,93.88,,,
1996-07-06,USGS,02266200,7.10,93.95,,,
